State_FIPS_Code,County_FIPS_Code,LBW,LBW_Ind,VLBW,VLBW_Ind,Premature,Premature_Ind,Under_18,Under_18_Ind,Over_40,Over_40_Ind,Unmarried,Unmarried_Ind,Late_Care,Late_Care_Ind,Infant_Mortality,Infant_Mortality_Ind,IM_Wh_Non_Hisp,IM_Wh_Non_Hisp_Ind,IM_Bl_Non_Hisp,IM_Bl_Non_Hisp_Ind,IM_Hisp,IM_Hisp_Ind,IM_Neonatal,IM_Neonatal_Ind,IM_Postneonatal,IM_Postneonatal_Ind,Brst_Cancer,Brst_Cancer_Ind,Col_Cancer,Col_Cancer_Ind,CHD,CHD_Ind,Homicide,Homicide_Ind,Lung_Cancer,Lung_Cancer_Ind,MVA,MVA_Ind,Stroke,Stroke_Ind,Suicide,Suicide_Ind,Injury,Injury_Ind,Total_Births,Total_Deaths
2,282,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,5.7,4,46,4,22,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,87,44
2,290,4.3,3,0.4,3,9.7,3,6.4,4,3.2,4,54.2,4,31,4,6.5,3,-1111.1,-1,-1111.1,-1,-1111.1,-1,3.7,3,2.8,3,-1111.1,-1,29.5,4,169.7,3,36.6,4,70.8,4,58.3,4,74.8,4,91.3,4,118.8,4,1211,544
4,1,6.7,3,1.1,4,11.6,3,6,4,2.8,4,65.5,4,34.8,4,8.1,4,6.6,3,-1111.1,-1,-1111.1,-1,4.4,4,3.6,4,18.8,3,11.4,3,121.8,3,16.4,4,16.7,3,85.8,4,42.1,3,22.2,4,45.3,4,6317,2384
4,3,7.3,3,1.2,3,10.6,3,5.5,3,1.6,4,36.3,3,28,4,9.2,3,8.7,4,-1111.1,-1,8.3,4,4.5,3,4.7,4,22.8,3,17.6,3,174.6,3,5.8,3,47.2,3,24.9,4,45.9,3,18.3,4,29.9,4,5121,3325
4,5,7.7,4,1,3,12.8,4,5,3,2.5,4,45,4,18.1,3,5.6,3,6.6,4,-1111.1,-1,6.3,4,3.6,4,2,3,25.9,4,13.9,3,114.8,3,7.2,4,33.1,3,30.3,3,54.9,4,19.2,3,32.5,3,9383,2809
4,7,7.3,3,1,3,14.1,4,9.4,4,1.7,4,51.2,4,30.6,4,8.9,3,8.7,4,-1111.1,-1,6.2,4,4.1,3,4.7,4,33.9,4,20.5,3,144.3,3,11.3,4,51.2,3,31.5,3,50.6,3,21.7,4,39.2,4,3389,3150
4,9,6.6,3,1.2,3,11.3,3,6.7,3,1.1,3,38.5,3,26.9,4,6.5,3,5.6,3,-1111.1,-1,4,3,4.3,3,2.2,3,17.5,3,25.8,4,149.6,3,6.1,3,37.1,3,29.9,3,54.7,3,13.9,4,24.1,3,2301,1323
4,11,6.3,3,0.8,3,11,4,8.1,4,1.3,3,38,4,32.4,4,6,4,3.4,3,-1111.1,-1,7.3,4,4.3,4,1.7,4,27.4,4,18.3,4,160.3,4,-1111.1,-1,37.5,3,19,3,58.9,4,19.9,4,14.2,3,1314,601
4,12,5.7,3,0.8,3,11.5,3,8.6,4,1.5,4,52.6,4,37.5,4,12,4,9.3,4,-1111.1,-1,10.9,4,9.3,4,2.7,3,24.7,4,14.6,3,162.3,3,7.5,4,39.9,3,54.1,4,37.6,3,23,4,44.2,4,2045,1954
4,13,6.8,3,1.1,3,12.8,4,4.5,4,2,3,38.6,4,20.7,4,6.4,4,6,4,13.6,4,6,4,4.3,4,2.1,3,23.9,3,17.7,3,170.9,3,9.7,4,47.2,3,16.4,4,47,3,14,4,26.2,4,171452,70409
4,15,6.7,3,1,3,12.8,4,4.7,4,2.3,4,40.3,4,19.3,4,6.4,3,6.9,3,-1111.1,-1,3.3,3,3.9,3,2.5,3,23.5,3,21.5,4,183.9,3,7.3,4,74.9,4,35.3,4,51,3,26.2,4,33.4,4,6386,6444
4,17,7.9,3,1.1,3,13.8,3,6.3,4,2.3,4,52,4,32.2,4,8,3,7.4,3,-1111.1,-1,1.5,4,4.6,3,3.2,3,18.2,3,12.5,3,140.6,3,9.7,4,31,3,57.8,4,58.8,3,26.2,4,47.9,4,8411,3558
4,19,7.4,3,1.1,3,12.2,3,4.9,4,2.1,3,42.5,4,28.5,4,7,3,5.6,3,17.7,4,6.9,4,4.6,3,2.5,3,22.7,3,18.2,3,146.7,3,8.6,4,47.2,3,15.7,4,48.1,3,16.2,4,33,4,37459,23024
4,21,7.2,3,1.2,3,14.3,3,6.9,4,1.5,3,49.8,4,27.1,4,7.6,3,8.4,4,-1111.1,-1,5.8,3,4.5,3,2.9,3,21.3,3,16.8,3,153.7,3,8.7,4,48.7,3,26.9,4,42.3,3,17.8,4,27.3,4,8189,4925
4,23,6.7,3,1,3,11.8,3,5.9,3,1.8,4,36.2,3,32.6,4,4.4,3,-1111.1,-1,-1111.1,-1,4.3,4,3.1,3,1.3,3,17,3,9.3,3,107.7,3,5.4,3,36.5,3,17.1,3,46.6,3,10.3,3,13.1,3,3867,1061
4,25,7,3,0.9,3,12.4,4,4.7,4,2.4,4,37.5,4,24,4,6,3,6.2,3,-1111.1,-1,4.7,3,3.6,3,2.4,3,22.4,3,15.7,3,134.4,3,5.3,4,51.4,3,24.2,4,52.2,3,22.7,4,30.5,4,5523,6164
4,27,5.7,3,1.1,3,10.3,3,5.5,3,1.6,4,39.4,3,36.6,4,6.8,3,6.6,3,-1111.1,-1,6.9,4,4.6,3,2.1,3,19.3,3,11.5,3,106.2,3,3.9,3,39.1,3,17.8,3,34.5,3,7.7,3,21.9,3,9305,3345
5,1,10.7,4,1.9,4,15.5,4,7.2,3,0.9,3,39.1,3,27.7,4,6.2,3,5,3,8,3,-1111.1,-1,2.9,3,3.3,4,27.9,4,29.9,4,263.9,4,11.4,4,80.2,4,33,3,90.8,4,14.2,4,23.9,3,2703,2770
5,3,9,3,1.5,3,13.8,3,9.2,4,0.6,3,37.7,3,20.8,4,10.3,3,10.1,4,11.5,3,-1111.1,-1,4.8,3,5.5,4,31,4,20.1,3,276.2,4,8.7,3,75.2,4,33,3,106.8,4,13.5,4,22.9,3,3264,2809
5,5,6.8,3,1.3,3,11.7,3,4.6,3,1.3,4,29.5,3,26.8,4,7.1,3,7.3,4,-1111.1,-1,-1111.1,-1,4.8,3,2.4,3,24.8,3,23.2,4,156.9,3,-1111.1,-1,71,4,30.8,4,77,4,24.5,4,22.4,3,1681,3173
5,7,6.1,3,0.8,3,11.2,4,3.7,4,1.3,3,26.3,3,18.2,4,6,3,6,4,-1111.1,-1,3.8,3,3.9,3,2.1,4,26.1,4,20.6,4,222.5,4,2.7,4,51.7,3,19.8,4,49.7,4,13.2,4,17.3,3,7711,3902
5,9,7.4,3,1,3,10.3,3,4.2,3,1.1,3,23.7,3,18.4,4,6.8,3,7,4,-1111.1,-1,-1111.1,-1,3.9,3,2.9,3,20.7,3,21.8,4,221.1,4,-1111.1,-1,67.4,4,28.5,4,68.3,4,13.8,3,18.7,3,2061,1937
5,11,9,4,1.7,4,12.6,4,8.1,4,0.5,3,40,4,26.1,4,6.6,3,5.1,3,-1111.1,-1,-1111.1,-1,4.4,4,2.2,3,22.4,3,20.4,3,279.4,4,12.6,4,71.2,4,28.7,3,112.1,4,8.9,3,34.3,4,1513,1778
5,13,11.3,4,3.1,4,18.2,4,8.2,4,1.9,4,41.1,4,30.3,4,17.1,4,-1111.1,-1,31.3,4,-1111.1,-1,15.2,4,1.9,3,25,4,20.5,3,198.9,3,-1111.1,-1,80.6,4,41.9,4,75.1,4,-1111.1,-1,24.9,4,582,710
5,15,6,3,1,3,10,3,5.4,4,1.8,4,29.2,4,28.2,4,7.7,4,6.6,4,-1111.1,-1,13,4,4.3,4,3.3,4,24.7,3,20.6,3,148,3,7.3,4,52.4,3,25.9,3,69.1,4,14.6,4,23.1,3,3253,2396
5,17,11,4,2.3,4,15.7,4,11,4,1.2,4,60.6,4,20.6,3,8.4,3,12.2,4,6.5,3,-1111.1,-1,2.8,3,5.6,4,29.4,4,26.7,4,235.1,4,16.5,4,66,4,36.3,3,76.1,3,9.8,3,29.7,4,1978,1878
5,19,7.9,3,1.5,4,12.6,4,4.9,3,1.1,3,32.6,3,30.2,4,6.5,3,4.2,3,10.6,4,-1111.1,-1,3.6,3,2.8,4,27.8,3,21.6,3,230.8,3,-1111.1,-1,61.5,3,28.8,3,74.9,4,10,3,26.5,3,2761,2577
5,21,8,4,1.7,4,12.8,4,7,4,0.9,3,27.4,3,20.9,4,9,4,9,4,-1111.1,-1,-1111.1,-1,6.2,4,2.8,3,20.2,3,26.7,4,282.9,4,6.5,4,84.8,4,39.2,4,68.5,4,13.1,4,29.4,4,1980,2596
5,23,8.2,4,1.2,3,10.7,3,5.6,4,1.2,4,22.9,3,19.4,4,4.9,3,5,3,-1111.1,-1,-1111.1,-1,2.4,3,2.4,4,22.4,3,18.4,3,122.1,3,6.4,4,65.3,3,28.6,3,155.3,4,16.7,4,23,3,2257,2881
5,25,9.7,4,1.1,3,14.7,4,5.6,3,0.8,3,29.2,3,18.4,4,2.1,3,2.6,3,-1111.1,-1,-1111.1,-1,0,3,2.1,3,-1111.1,-1,17.4,3,199,3,-1111.1,-1,64.2,3,23.9,3,79,4,12.6,3,21.5,3,1044,883
5,27,9.8,4,2.2,4,14.6,4,6.9,4,1.1,3,42.4,4,21.5,4,9.9,4,10,4,10.3,4,-1111.1,-1,5.3,3,4.6,4,38.7,4,28.5,4,219.8,3,-1111.1,-1,66.4,3,34.6,4,85.9,4,9,3,22.6,3,1513,1579
5,29,7.8,4,1.4,4,11.3,4,6.6,4,0.7,3,30.8,3,18.1,3,8.3,4,6.4,4,21.1,4,-1111.1,-1,4.8,4,3.5,4,23.2,3,18.4,3,186.7,3,10,4,60.1,3,30.1,3,97.2,4,14.7,4,20,3,2515,2325
5,31,7.8,3,1.4,3,12.6,3,4.3,3,1.1,3,31.7,4,24.4,4,9.4,4,9.3,4,11.5,4,-1111.1,-1,6,4,3.4,4,25.9,4,21.6,4,209.5,4,5,4,66.5,4,19.6,4,101.6,4,12.2,4,22.4,3,5956,3909
5,33,7.2,3,1.5,4,11.4,3,5.1,4,1.2,3,28,3,24.6,4,8.6,4,9.3,4,-1111.1,-1,-1111.1,-1,5.5,4,3.1,4,22.1,3,17.4,3,258.6,4,-1111.1,-1,77.3,4,17.9,3,68.4,4,15,4,20.7,3,3821,2442
5,35,12.8,4,2.7,4,16.9,4,8.9,4,1.1,4,59.4,4,26.4,4,12.3,4,7.6,4,15.7,4,-1111.1,-1,8.3,4,4,4,29.5,3,22.3,3,262.9,4,15.4,4,84.1,4,28.8,3,75.5,4,12.8,4,27.1,3,4459,2605
5,37,9.8,4,1.8,4,15,4,8.7,4,1.1,4,43.7,3,25.7,4,14.2,4,10.9,4,21.3,4,-1111.1,-1,8.8,4,5.4,4,36.2,4,28.9,4,216.1,3,12.1,4,75.5,4,33.2,3,109.4,4,16.4,4,29.2,4,2664,2220
5,39,12.2,4,2.4,4,15.8,4,7.6,3,0.7,3,44.4,4,32.6,4,11.9,4,-1111.1,-1,19.6,4,-1111.1,-1,6.9,4,5,4,42.7,4,23.3,4,198.9,3,11.9,4,69.4,4,29.5,3,96,4,-1111.1,-1,26.5,3,1105,1351
5,41,11.3,4,2,3,17.2,4,11.1,4,0.5,3,57.6,4,21.2,3,10.2,4,9,4,12,3,-1111.1,-1,6.5,4,3.7,4,21.8,3,29.3,4,334,4,13.3,4,61,3,32.3,3,76.8,3,12,3,20.5,3,2413,1806
5,43,9.5,3,2.3,4,14.8,3,7.5,3,0.6,3,41.2,3,15.7,3,7.6,3,4.1,3,16,4,-1111.1,-1,4.5,3,3.1,3,25.4,3,22,4,224.9,4,13.2,4,68.6,4,39,4,82.5,4,13.3,4,24,3,2485,1923
5,45,7.2,3,1.4,4,9.9,3,2.9,3,1.1,3,26.1,3,9.7,3,7.2,3,7.2,4,8.1,4,-1111.1,-1,4.8,4,2.4,3,20,3,22,4,98.2,3,3.5,4,59.7,3,21.5,4,79.9,4,9.6,3,17,3,6281,3109
5,47,7.2,4,1.2,4,10.2,3,6.1,4,1,3,28,3,24.5,4,6.9,3,7.1,4,-1111.1,-1,-1111.1,-1,3,3,4,4,21.9,3,18.5,3,214.1,4,-1111.1,-1,73.7,4,22.2,3,69.9,4,13.1,3,25.6,4,2221,1981
5,49,7.9,4,0.9,3,13.8,4,7.3,4,0.6,3,23.9,3,23.9,4,7.6,4,7.7,4,-1111.1,-1,-1111.1,-1,4.7,4,2.8,4,23.1,3,16.1,3,178.7,3,10.2,4,73.6,4,38.6,4,54.3,3,13.7,3,24.2,3,1170,1439
5,51,8.4,4,1.3,4,12.2,3,5.4,4,1.3,3,38.3,4,20.5,4,6.9,3,7,3,9,3,-1111.1,-1,3.6,3,3.3,4,23.5,3,18.3,3,137.2,3,7.9,4,67.4,4,24.6,4,70.4,4,19.3,4,28.8,4,5219,6359
5,53,8.2,4,1.9,4,13.1,4,3.8,3,0.9,3,20.5,3,15.1,4,9.5,4,10,4,-1111.1,-1,-1111.1,-1,7.2,4,2.4,4,26.6,4,15.5,3,231.2,4,-1111.1,-1,65.5,4,32.7,4,90.6,4,17.7,4,23.4,4,1872,1504
5,55,7.3,3,1.4,4,12.9,3,5.7,4,1.3,4,28.9,3,17.6,4,10.5,4,10.8,4,-1111.1,-1,-1111.1,-1,6,4,4.5,4,12.6,3,16.7,3,268.1,4,-1111.1,-1,73.1,4,29.5,4,65.6,4,19.4,4,23.2,3,2664,2021
5,57,10,3,1.8,3,14.4,3,8.2,3,1.1,4,44.4,3,27,4,8.2,3,7.7,4,7.2,3,12.1,4,5.6,3,2.6,3,29.9,4,20.9,3,230.3,4,9.3,4,75.2,4,34.3,3,85.1,4,14,4,24.3,3,3365,2644
5,59,7.8,4,1,3,11.4,3,6.1,4,1.3,3,32.4,4,19,4,5.5,3,6.5,3,-1111.1,-1,-1111.1,-1,3.3,3,2.2,3,16.7,3,22.5,4,186.2,3,8.3,4,70.7,4,24.9,4,78,4,13.8,3,26.4,4,1818,1640
5,61,7.5,4,0.8,3,13.6,4,6.9,4,0.7,3,34.2,4,19.5,3,5.4,3,5.1,3,-1111.1,-1,-1111.1,-1,3.2,3,2.2,3,39.1,4,18.1,3,253.1,4,-1111.1,-1,74.8,4,43.7,4,72.8,4,12,3,17.9,3,2016,1779
5,63,9.1,4,1.5,4,14.3,4,4.4,3,1,3,29.5,3,20.5,4,7.3,4,7.9,4,-1111.1,-1,-1111.1,-1,5,4,2.3,3,16.1,3,20.8,4,196.8,3,-1111.1,-1,80,4,20.5,3,67.5,3,17.7,4,26.3,4,2205,1926
5,65,7.2,3,0.8,3,12.1,3,5.6,3,0.6,3,24.9,3,27.1,4,10.2,4,10.4,4,-1111.1,-1,-1111.1,-1,3.4,3,6.8,4,30.3,4,22.2,3,193.6,3,-1111.1,-1,83.8,4,43.3,4,76.7,4,12.3,3,27,3,1314,1988
5,67,10,4,1.5,4,14.1,4,8.9,4,0.7,3,44.6,4,15.4,3,9.1,4,6.3,3,16.5,4,-1111.1,-1,5.1,4,4.1,4,19.3,3,21,3,286.1,4,10.9,4,74.7,3,24.3,3,93.5,4,14.6,3,26.8,3,2200,2527
5,69,12.3,4,2.6,4,18.3,4,7.6,4,1.1,3,57.4,4,32.2,4,10.3,4,8.4,4,11.7,3,-1111.1,-1,5.2,3,4.9,4,30,4,25.4,4,246.4,4,14.2,4,68.3,3,25.1,3,74.6,4,9.1,3,21.4,3,6103,4498
5,71,6.6,3,1,3,10.3,3,6.6,4,0.9,3,28.9,4,26.9,4,6.3,3,7.1,4,-1111.1,-1,-1111.1,-1,3.5,3,2.8,4,20.7,3,14.6,3,204.1,3,-1111.1,-1,69.5,4,23.3,3,63.8,3,17,4,26.4,4,3104,2395
5,73,10.5,4,2.2,4,16,4,9.9,4,0.5,3,46.1,4,24.4,4,10.4,4,-1111.1,-1,14.6,4,-1111.1,-1,8.3,4,2.1,3,31.1,4,24.5,4,227.9,4,16.5,4,84.2,4,33.7,3,49.2,3,15.6,4,22.7,3,1095,1138
5,75,6.8,3,0.9,3,12.2,3,5.6,3,0.8,3,23.8,3,19,4,9.5,4,9.1,4,-1111.1,-1,-1111.1,-1,3.5,3,6,4,18,3,20.6,3,210.4,3,-1111.1,-1,91,4,44.5,4,63.2,3,14.9,4,21,3,2251,2433
5,77,10.3,3,3,4,17.1,4,14.4,4,1.3,4,64.5,4,32.5,4,16.2,4,13.5,4,16.8,4,-1111.1,-1,9.2,4,7.1,4,37.4,4,22.6,4,265.3,4,15.2,4,82.3,4,32.6,3,62.1,3,12,3,25.6,4,1582,1461
5,79,8.7,4,1.7,4,15.8,4,7.4,4,0.6,3,41.6,4,22.9,4,10.1,4,11,4,9.6,4,-1111.1,-1,7.9,4,2.2,3,20.6,3,17.4,3,244.3,4,9.2,4,68.1,3,25.2,3,57,3,6.8,3,17.7,3,1555,1283
5,81,10.7,4,1.4,4,15.6,4,6,3,0.4,3,34.7,3,18.5,3,7.9,3,7.6,4,-1111.1,-1,-1111.1,-1,4.6,3,3.3,4,23.8,3,21.9,4,227.7,4,-1111.1,-1,73,4,28.4,3,70.3,4,21.1,4,23.5,3,1688,1532
5,83,7.5,3,1.3,3,10.3,3,7.4,3,1.1,4,29.2,3,24.4,4,4.2,3,3.9,3,-1111.1,-1,-1111.1,-1,2.3,3,1.9,3,27.3,4,21.6,4,243.6,4,5.6,3,84.4,4,25.9,3,65.8,3,13.9,4,18.5,3,2874,2634
5,85,7.8,4,1.3,4,12.9,4,4.1,3,1.1,3,28.3,3,15.6,3,7.7,4,7.1,4,-1111.1,-1,-1111.1,-1,3,3,4.7,4,24.8,3,28.6,4,165.2,3,-1111.1,-1,72,4,26.3,4,86.4,4,11.4,4,20.5,3,3649,2289
5,87,7.1,4,1.2,4,10.7,3,5.9,4,1.8,4,22.7,3,21.6,4,13,4,14.5,4,-1111.1,-1,-1111.1,-1,7.8,4,5.2,4,17.6,3,19.3,3,136.4,3,-1111.1,-1,60.3,3,30.6,3,58,3,19.1,4,30.3,4,1712,1448
5,89,8,3,1.3,3,10.3,3,6,3,1.3,4,28,3,26.3,4,8.1,3,8.2,4,-1111.1,-1,-1111.1,-1,6.5,4,1.6,3,29.6,4,22.3,3,155.5,3,-1111.1,-1,70.8,4,26.4,3,60.1,3,22,4,22.3,3,1359,1763
5,91,9.4,3,2,4,16.1,4,6.3,3,0.7,3,40.6,3,19.7,4,8,3,7.6,4,9.8,4,-1111.1,-1,5.2,4,2.8,3,18.9,3,24.9,4,150.4,3,6,3,68.8,4,20.1,3,71.4,3,15.1,4,13.1,3,2889,1873
5,93,11.4,4,2.1,4,17.3,4,9.6,4,0.7,3,55.4,4,18.5,4,10.5,4,8.9,4,13.3,3,-1111.1,-1,5.6,4,4.9,4,26.1,3,29.4,4,276,4,15,4,78.4,4,28.2,4,69.5,4,12.5,4,27.3,4,4281,2949
5,95,10.8,4,2.1,4,15.3,4,9.5,4,1.5,4,55.2,4,30.3,4,9.6,4,5.2,3,14.2,4,-1111.1,-1,5.6,4,4,4,28.5,4,30.7,4,283.6,4,-1111.1,-1,84.6,4,38,4,103,4,14.6,4,23.5,3,1409,1437
5,97,5.8,3,1,3,10.7,3,5.1,3,1,3,21.3,3,25.8,4,5.9,3,6.3,3,-1111.1,-1,-1111.1,-1,3.5,3,2.4,3,20.3,3,14.2,3,176.2,3,-1111.1,-1,56.9,3,28.5,3,71.4,4,24.4,4,32.7,4,929,1081
5,99,11,4,2.9,4,14.3,3,7.7,3,0.8,3,38.3,3,26.3,4,9.5,4,8.5,4,11.8,3,-1111.1,-1,7.7,4,1.7,3,26.2,3,22,3,200.3,3,-1111.1,-1,67.1,4,46.7,4,79.4,4,10.3,3,22.7,3,1266,1323
5,101,6.8,3,1.2,3,10.7,3,5.4,3,1.2,4,22.7,3,17.1,3,4.9,3,3.7,3,-1111.1,-1,-1111.1,-1,2.4,3,2.4,3,21.3,3,10.6,3,192.2,3,-1111.1,-1,71.5,4,25.2,3,61.2,3,16.6,4,20.2,3,903,824
5,103,12,4,1.7,4,15.2,4,7.8,4,1,3,45,4,41.4,4,10.8,4,11.7,4,10.3,3,-1111.1,-1,5.1,4,5.7,4,20.6,3,21.3,3,243.9,3,11.5,4,73.2,4,36.9,4,113.3,4,6.7,3,27.2,3,1755,1951
5,105,7,3,1.3,3,10.8,3,5.9,4,0.8,3,24.2,3,16.9,3,8.1,4,8.3,4,-1111.1,-1,-1111.1,-1,4.5,4,3.6,4,30.9,4,22.4,4,204.5,3,-1111.1,-1,71.5,4,42.4,4,84.4,4,25.6,4,25.2,4,1210,1134
5,107,11,4,2.5,4,14.7,3,10.4,4,1.2,3,72,4,32.6,4,10.4,4,6.7,4,12,4,-1111.1,-1,3.9,3,6.5,4,26,4,27.8,4,288.2,4,21.6,4,72.3,4,34.6,4,107.6,4,-1111.1,-1,33.8,4,2297,1664
5,109,7.7,4,1.7,4,11.6,4,5.7,4,1.1,3,23,3,25.7,4,12.7,4,14.3,4,-1111.1,-1,-1111.1,-1,8,4,4.8,4,25.9,3,18.9,3,123.7,3,-1111.1,-1,70.6,4,36.5,4,71.3,4,-1111.1,-1,24,3,1397,1349
5,111,9.2,3,1.5,3,14.1,3,7.2,3,0.6,3,37.5,3,25.5,4,10.4,4,11.2,4,-1111.1,-1,-1111.1,-1,5.7,4,4.7,4,23.9,3,23.4,4,247.8,4,8.3,3,85.3,4,33.2,3,85,4,16,4,32.8,4,3511,3124
5,113,6.5,3,1.1,3,12.4,3,7.5,4,1,3,24,3,22,4,9.6,4,8.4,4,-1111.1,-1,-1111.1,-1,4.8,3,4.8,4,29.2,4,27.8,4,267,4,-1111.1,-1,71.5,4,36.5,4,43.7,3,15.6,4,21.5,3,2746,2523
5,115,7,3,1,3,9.7,3,5,3,0.7,3,28.2,3,14.2,3,5.8,3,5.4,3,-1111.1,-1,-1111.1,-1,2.7,3,3,4,26.9,4,20.9,3,182,3,-1111.1,-1,69.5,4,23.2,3,71.8,4,10.7,3,26,4,3651,2531
5,117,10.9,4,2.4,4,16,4,6,4,1.1,3,37.1,4,23.1,4,10,4,9.1,4,-1111.1,-1,-1111.1,-1,6,4,4,4,22.5,3,27.5,4,169.3,3,-1111.1,-1,75.5,4,28.5,3,86.4,4,12.9,4,23.4,3,1124,1190
5,119,10,4,2,4,13.3,3,4.4,3,1.6,3,41.9,3,13.9,3,9.8,4,7.3,4,14.4,4,5.4,3,6.8,4,3.1,4,24.4,3,19.9,3,162.2,3,14.9,4,66.3,4,16.8,4,76.8,4,12.5,4,19.7,3,17023,9941
5,121,7.3,3,1.2,3,11.1,3,5.6,3,0.7,3,27,3,16.2,3,9.1,4,9.4,4,-1111.1,-1,-1111.1,-1,4.8,4,4.3,4,19.8,3,26.4,4,201.7,3,6,3,71,3,31.5,3,58.4,3,16.8,4,21.4,3,2054,2087
5,123,11.4,4,2.6,4,15.6,4,8.7,4,0.8,3,59.4,4,22.4,4,9.7,4,9.5,4,10,4,-1111.1,-1,7,4,2.6,3,36.8,4,30.3,4,380.7,4,15.1,4,64.5,3,28.9,3,77.9,4,13.5,4,19.7,3,2273,1697
5,125,8.1,4,1.3,4,13.4,4,3.2,4,1.3,3,23.5,3,12.6,4,7.1,4,7.4,4,-1111.1,-1,-1111.1,-1,4.2,4,2.9,4,21.1,3,15.4,3,161.4,3,4,4,61.8,4,22.8,4,74.9,4,13.8,4,17.2,3,4790,3644
5,127,8.6,4,1.9,4,12.4,4,6.7,3,0.9,3,27.1,3,25.8,4,7.9,4,9,4,-1111.1,-1,-1111.1,-1,3.9,3,3.9,4,13.8,3,19.4,3,292.9,4,-1111.1,-1,71.7,4,34.7,3,49.8,3,22.5,4,23.4,3,1396,1254
5,129,9.1,4,1.6,4,10.2,3,5.9,3,1.8,4,23.8,3,25.4,4,10.7,4,9.6,4,-1111.1,-1,-1111.1,-1,9.4,4,1.3,3,25.7,4,15.6,3,283.8,4,-1111.1,-1,83.7,4,62,4,62.9,3,16.8,4,20.5,3,827,1118
5,131,7.7,3,1.3,3,11.1,3,5.1,4,1.3,3,35.9,3,31,4,8.7,4,7.7,4,17,4,9.8,4,4.6,3,4.2,4,24.5,3,23.4,4,227.2,4,9.2,4,64.8,3,11.5,3,55.9,3,14.9,4,19.5,3,5489,3365
5,133,8.2,3,1.4,3,12.2,3,6.5,3,1.3,4,33.9,3,19.8,3,7.1,3,7.7,4,-1111.1,-1,6.2,4,3.4,3,3.8,4,17.7,3,19.6,3,226.5,4,12.3,4,69.2,4,36.9,4,68,3,19.7,4,20.5,3,2595,1673
5,135,7.9,3,1.2,3,13.4,4,7,4,1.8,4,27.7,3,24.3,4,8.6,4,8.8,4,-1111.1,-1,-1111.1,-1,2.6,3,6,4,31.6,4,18.5,3,224.4,3,-1111.1,-1,60.5,3,40.6,4,55,3,15.4,4,27,3,1661,2498
5,137,6.3,3,0.6,3,11.2,4,6.1,3,0.8,3,20.1,3,29.7,4,6.5,3,5.6,3,-1111.1,-1,-1111.1,-1,5.5,4,0.9,3,27.2,4,23.7,4,203.7,3,10.5,4,63.3,3,39.7,4,61.4,3,11.5,3,22.6,3,1186,1375
5,139,9.2,4,1.6,4,14,4,6.3,3,1.1,3,44.1,3,26.5,4,8.2,3,5,3,12.3,3,-1111.1,-1,4.8,3,3.4,3,35.3,4,21.4,3,138.3,3,8.6,4,72,4,32.7,3,97.4,4,14.7,3,23.6,3,2942,2903
5,141,8.1,4,2,4,10.2,3,6.6,3,1.2,4,28.1,3,20.9,4,9.4,4,9.7,4,-1111.1,-1,-1111.1,-1,6.7,4,2.7,3,28.5,4,22.9,3,142.5,3,-1111.1,-1,70.8,4,47.1,4,79.2,4,22.9,4,17.2,3,1617,2184
5,143,6.8,3,1.1,3,10.5,3,3.5,3,1.5,3,27.9,3,14.7,3,5.7,3,5.5,3,-1111.1,-1,5,3,3.7,3,2,3,23.4,3,21,4,150.1,3,-1111.1,-1,67.5,4,21.5,4,66.8,4,12.6,4,20.3,3,8410,3625
5,145,9.4,4,1.6,4,13.2,4,4.2,3,1,3,27.7,3,18.6,4,8.2,4,8.5,4,-1111.1,-1,-1111.1,-1,4.4,3,3.8,4,21.9,3,20.6,4,200.1,4,3.8,4,77,4,30.8,4,115.8,4,15.1,4,16.8,3,4499,3533
5,147,9.2,3,1.4,3,13.7,3,11.6,4,0.3,3,50.8,4,21.3,3,9.2,3,10,4,-1111.1,-1,-1111.1,-1,3.1,3,6.2,4,27.7,4,36.9,4,250.5,4,13.7,4,93.8,4,40.8,4,92.9,4,10.7,3,24.4,3,1092,1306
5,149,7.7,4,1.4,4,10.6,3,7.7,4,1.1,3,33.5,4,20.5,4,5.5,3,5.1,3,-1111.1,-1,5.8,4,2.9,3,2.5,4,19.6,3,25.2,4,256.1,4,6.7,4,85.3,4,34.2,4,87.4,4,12.3,3,19.5,3,3044,2360
6,1,7,3,1.2,3,9.8,3,2.2,3,4.1,4,26.7,3,9.3,3,4.8,3,3.8,3,10.5,3,3.9,3,3.2,3,1.6,3,24.7,3,18,3,161.2,3,8.4,4,47.4,3,7.7,3,63.7,4,7.6,3,16.3,3,65423,29143
6,3,-1111.1,-1,-1111.1,-1,7.1,3,3.9,3,-1111.1,-1,45.7,4,38.1,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,217.1,4,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,-1111.1,-1,127,85
